,user_id,age,height,weight,duration,heart_rate,body_temp,calorie,female,male
1363,17841249,41,162.0,57.0,29.0,116.0,40.9,216.0,1,0
1364,12642495,59,199.0,96.0,14.0,89.0,40.5,72.0,0,1
1365,14766422,37,164.0,66.0,27.0,104.0,41.2,162.0,1,0
1366,17909635,71,176.0,73.0,5.0,85.0,38.9,22.0,1,0
1367,19211851,30,156.0,54.0,5.0,81.0,39.0,18.0,1,0
1368,11119175,29,164.0,64.0,27.0,106.0,41.0,164.0,1,0
1369,15451811,61,159.0,59.0,10.0,82.0,39.9,42.0,1,0
1370,16323163,20,172.0,65.0,8.0,97.0,39.6,40.0,1,0
1371,14545588,68,164.0,61.0,19.0,100.0,40.6,117.0,1,0
1372,18357633,68,190.0,89.0,28.0,110.0,40.5,241.0,0,1
1373,12259016,25,163.0,63.0,20.0,102.0,40.3,112.0,1,0
1374,18746467,62,196.0,93.0,17.0,97.0,40.6,110.0,0,1
1375,15284867,35,179.0,77.0,27.0,108.0,40.9,175.0,0,1
1376,16212488,61,149.0,52.0,4.0,85.0,38.8,18.0,1,0
1377,18720583,24,169.0,73.0,26.0,118.0,40.6,191.0,0,1
1378,18821136,29,178.0,76.0,26.0,100.0,40.8,137.0,1,0
1379,15269624,54,191.0,88.0,23.0,113.0,40.2,193.0,0,1
1380,18231632,38,168.0,66.0,22.0,97.0,40.6,116.0,1,0
1381,17079427,24,175.0,73.0,11.0,87.0,39.8,42.0,1,0
1382,12860454,48,180.0,84.0,2.0,77.0,38.3,5.0,0,1
1383,10580116,47,162.0,64.0,18.0,94.0,40.7,92.0,1,0
1384,10877086,28,189.0,89.0,29.0,107.0,40.8,181.0,0,1
1385,19488650,74,179.0,84.0,2.0,81.0,38.2,9.0,0,1
1386,18307612,38,187.0,93.0,7.0,84.0,39.5,23.0,0,1
1387,15264601,39,167.0,67.0,15.0,93.0,40.4,73.0,1,0
1388,19990709,25,181.0,82.0,28.0,107.0,40.8,166.0,0,1
1389,16502345,29,161.0,62.0,8.0,94.0,39.4,39.0,1,0
1390,15159011,75,158.0,64.0,13.0,86.0,40.0,62.0,1,0
1391,13301978,70,162.0,64.0,3.0,87.0,38.5,14.0,1,0
1392,14185686,55,178.0,76.0,10.0,93.0,39.6,51.0,0,1
1393,13033070,69,168.0,72.0,2.0,79.0,38.4,7.0,0,1
1394,13795382,35,161.0,63.0,2.0,81.0,38.1,7.0,1,0
1395,15538369,46,187.0,89.0,13.0,101.0,40.3,81.0,0,1
1396,12283845,43,171.0,76.0,14.0,95.0,40.2,68.0,0,1
1397,18376618,37,172.0,68.0,17.0,108.0,40.3,109.0,1,0
1398,15585440,42,190.0,95.0,26.0,104.0,41.1,171.0,0,1
1399,17795018,60,173.0,73.0,22.0,108.0,40.8,167.0,0,1
1400,13777224,60,197.0,109.0,22.0,104.0,40.6,171.0,0,1
1401,13077831,55,150.0,53.0,5.0,82.0,38.8,21.0,1,0
1402,19841917,29,172.0,76.0,25.0,103.0,40.9,135.0,0,1
1403,12416063,55,187.0,88.0,4.0,82.0,39.1,15.0,0,1
1404,11263414,34,180.0,83.0,26.0,93.0,40.5,111.0,0,1
1405,10906559,21,193.0,92.0,20.0,108.0,40.5,122.0,0,1
1406,17148037,48,190.0,99.0,20.0,99.0,40.4,124.0,0,1
1407,10871405,23,161.0,60.0,22.0,111.0,40.7,145.0,1,0
1408,10252570,20,168.0,68.0,16.0,88.0,40.3,41.0,0,1
1409,13452052,74,173.0,68.0,10.0,91.0,39.9,52.0,1,0
1410,18472321,43,182.0,90.0,21.0,102.0,40.4,131.0,0,1
1411,13438528,59,180.0,81.0,30.0,109.0,40.9,236.0,0,1
1412,12695869,54,169.0,68.0,14.0,94.0,40.0,73.0,1,0
1413,17350386,54,169.0,78.0,14.0,92.0,40.1,70.0,0,1
1414,17571120,59,164.0,65.0,13.0,93.0,40.1,68.0,1,0
1415,17164355,23,177.0,65.0,5.0,89.0,38.7,21.0,1,0
1416,16312147,52,179.0,79.0,18.0,106.0,40.3,127.0,0,1
1417,19566400,23,186.0,85.0,19.0,98.0,40.4,87.0,0,1
1418,11028954,28,160.0,56.0,28.0,107.0,40.4,176.0,1,0
1419,18713617,31,165.0,69.0,19.0,99.0,40.6,90.0,0,1
1420,16435400,28,189.0,94.0,17.0,103.0,40.6,98.0,0,1
1421,13266243,26,167.0,68.0,28.0,104.0,40.9,161.0,1,0
1422,11739072,22,179.0,81.0,15.0,94.0,40.1,57.0,0,1
1423,12738257,26,185.0,82.0,16.0,85.0,40.1,43.0,0,1
1424,16571569,73,183.0,85.0,23.0,106.0,40.4,188.0,0,1
1425,15135077,50,181.0,83.0,19.0,98.0,40.4,110.0,0,1
1426,17980382,22,152.0,54.0,15.0,100.0,40.4,82.0,1,0
1427,11424977,26,188.0,86.0,22.0,109.0,40.5,140.0,0,1
1428,17588302,58,165.0,66.0,2.0,83.0,38.6,7.0,0,1
1429,13938429,46,172.0,79.0,20.0,103.0,40.4,117.0,1,0
1430,13070578,34,188.0,93.0,9.0,87.0,39.7,32.0,0,1
1431,17799813,33,164.0,68.0,12.0,93.0,39.8,47.0,0,1
1432,14121357,22,176.0,71.0,7.0,88.0,39.7,19.0,0,1
1433,10011812,62,148.0,50.0,10.0,93.0,39.9,55.0,1,0
1434,11640778,76,172.0,74.0,10.0,94.0,40.1,63.0,0,1
1435,10929478,44,174.0,72.0,19.0,102.0,40.3,111.0,1,0
1436,14252062,41,190.0,88.0,24.0,103.0,40.6,150.0,0,1
1437,15084463,69,161.0,60.0,12.0,95.0,40.2,68.0,1,0
1438,19577342,79,188.0,91.0,10.0,96.0,39.7,71.0,0,1
1439,15426195,66,167.0,61.0,23.0,106.0,40.8,156.0,1,0
1440,19031096,58,176.0,76.0,3.0,81.0,38.8,10.0,0,1
1441,12097174,58,187.0,87.0,23.0,111.0,40.8,190.0,0,1
1442,18445846,32,173.0,68.0,10.0,87.0,39.9,41.0,1,0
1443,16138033,36,191.0,89.0,5.0,83.0,39.3,15.0,0,1
1444,19642773,60,171.0,79.0,28.0,121.0,41.2,271.0,0,1
1445,11500226,50,173.0,70.0,19.0,106.0,40.4,121.0,1,0
1446,14075865,36,181.0,85.0,1.0,85.0,37.4,3.0,0,1
1447,13586756,43,169.0,73.0,9.0,84.0,39.9,28.0,0,1
1448,15404220,25,152.0,56.0,9.0,90.0,39.5,40.0,1,0
1449,14860278,34,196.0,101.0,8.0,88.0,39.5,31.0,0,1
1450,10600476,43,176.0,75.0,7.0,87.0,39.8,29.0,1,0
1451,15092128,32,194.0,100.0,29.0,99.0,41.2,158.0,0,1
1452,12866382,49,190.0,96.0,28.0,103.0,40.5,190.0,0,1
1453,13197304,67,202.0,103.0,24.0,103.0,40.9,188.0,0,1
1454,14248532,22,186.0,87.0,22.0,104.0,40.8,120.0,0,1
1455,15732648,39,182.0,79.0,30.0,111.0,41.0,215.0,0,1
1456,17751489,67,183.0,91.0,1.0,84.0,37.9,5.0,0,1
1457,13844905,57,189.0,91.0,27.0,108.0,40.8,211.0,0,1
1458,14870963,31,151.0,49.0,28.0,98.0,40.7,153.0,1,0
1459,11577645,49,202.0,104.0,18.0,101.0,40.7,120.0,0,1
1460,11519327,63,168.0,69.0,12.0,89.0,40.0,58.0,1,0
1461,15333223,26,158.0,63.0,3.0,80.0,38.6,10.0,1,0
1462,19766760,28,186.0,91.0,18.0,100.0,40.3,94.0,0,1
1463,13173787,25,157.0,54.0,3.0,76.0,38.4,9.0,1,0
1464,18787703,51,217.0,118.0,4.0,85.0,39.1,19.0,0,1
1465,10849136,55,169.0,69.0,2.0,80.0,37.8,7.0,1,0
1466,16440078,53,156.0,57.0,16.0,94.0,40.1,85.0,1,0
1467,11756833,77,173.0,67.0,3.0,83.0,38.4,13.0,1,0
1468,14719628,20,153.0,54.0,10.0,90.0,39.6,44.0,1,0
1469,14935568,25,194.0,99.0,1.0,78.0,37.7,2.0,0,1
1470,17575596,23,172.0,68.0,28.0,104.0,41.1,143.0,0,1
1471,10206507,62,169.0,68.0,13.0,88.0,40.1,59.0,0,1
1472,17905387,25,145.0,49.0,18.0,99.0,40.5,99.0,1,0
1473,16644252,51,193.0,100.0,4.0,85.0,38.8,17.0,0,1
1474,14810869,38,164.0,59.0,23.0,104.0,40.5,140.0,1,0
1475,15367074,37,194.0,94.0,2.0,83.0,38.1,6.0,0,1
1476,11014521,72,193.0,93.0,2.0,88.0,38.0,11.0,0,1
1477,13104052,53,170.0,71.0,10.0,101.0,39.5,59.0,1,0
1478,19514840,37,190.0,81.0,26.0,103.0,40.9,148.0,1,0
1479,12658410,52,203.0,100.0,4.0,85.0,38.9,17.0,0,1
1480,16022104,25,168.0,65.0,14.0,88.0,40.1,57.0,1,0
1481,10131251,51,163.0,59.0,24.0,107.0,40.4,160.0,1,0
1482,12882823,55,198.0,104.0,15.0,103.0,40.0,109.0,0,1
1483,14269819,28,178.0,82.0,4.0,87.0,38.7,12.0,0,1
1484,16684330,23,162.0,65.0,29.0,107.0,40.9,159.0,0,1
1485,17609750,33,172.0,70.0,6.0,85.0,39.5,17.0,0,1
1486,15093262,25,166.0,69.0,9.0,95.0,39.5,43.0,1,0
1487,14684931,41,158.0,62.0,4.0,80.0,38.6,14.0,1,0
1488,16543055,66,189.0,92.0,26.0,102.0,40.7,192.0,0,1
1489,14108894,27,165.0,65.0,15.0,98.0,40.1,78.0,1,0
1490,16508084,41,181.0,81.0,12.0,86.0,40.0,42.0,0,1
1491,19487257,29,168.0,69.0,5.0,91.0,38.7,22.0,1,0
1492,19396931,71,177.0,83.0,17.0,100.0,40.0,121.0,0,1
1493,18867459,77,184.0,90.0,10.0,91.0,39.6,62.0,0,1
1494,12148591,65,162.0,65.0,12.0,98.0,39.8,70.0,1,0
1495,17603335,35,167.0,63.0,28.0,117.0,40.9,207.0,1,0
1496,10324929,68,196.0,105.0,24.0,96.0,40.9,164.0,0,1
1497,17690546,37,157.0,56.0,6.0,92.0,39.0,29.0,1,0
1498,19047835,30,211.0,105.0,12.0,101.0,40.0,69.0,0,1
1499,15700578,42,183.0,83.0,2.0,92.0,38.3,9.0,0,1
1500,18436494,45,197.0,96.0,29.0,106.0,40.8,205.0,0,1
1501,12564106,24,207.0,104.0,12.0,103.0,40.4,69.0,0,1
1502,13937147,38,174.0,69.0,17.0,90.0,40.5,76.0,1,0
1503,12312127,77,171.0,68.0,21.0,101.0,40.6,133.0,1,0
1504,14811894,49,176.0,73.0,4.0,89.0,38.8,17.0,0,1
1505,16568055,51,176.0,78.0,20.0,104.0,40.6,133.0,0,1
1506,17927970,23,176.0,72.0,23.0,107.0,40.8,138.0,1,0
1507,13025471,62,184.0,82.0,20.0,104.0,40.6,145.0,0,1
1508,15798343,20,175.0,72.0,10.0,93.0,39.6,44.0,1,0
1509,12525887,78,184.0,92.0,24.0,97.0,40.8,173.0,0,1
1510,11447697,37,195.0,93.0,19.0,91.0,40.5,83.0,0,1
1511,11247583,48,176.0,77.0,2.0,85.0,38.3,7.0,0,1
1512,15577578,42,157.0,59.0,22.0,95.0,40.5,115.0,1,0
1513,18866947,57,172.0,70.0,13.0,84.0,40.2,54.0,1,0
1514,16341116,34,181.0,79.0,19.0,100.0,40.3,100.0,0,1
1515,13666806,42,159.0,59.0,2.0,79.0,38.3,7.0,1,0
1516,14043610,57,168.0,65.0,4.0,79.0,39.1,15.0,1,0
1517,13560201,21,189.0,83.0,26.0,99.0,40.8,119.0,0,1
1518,13997991,26,156.0,56.0,20.0,99.0,40.8,108.0,1,0
1519,11462202,29,169.0,68.0,15.0,92.0,40.6,54.0,0,1
1520,12951251,43,193.0,98.0,2.0,83.0,38.1,7.0,0,1
1521,11481094,51,180.0,87.0,14.0,107.0,40.0,102.0,0,1
1522,18907327,21,153.0,57.0,11.0,92.0,39.8,50.0,1,0
1523,19371539,26,196.0,95.0,16.0,94.0,40.6,69.0,0,1
1524,10387414,60,159.0,58.0,22.0,107.0,40.5,150.0,1,0
1525,11327002,22,198.0,95.0,23.0,109.0,40.5,147.0,0,1
1526,18891825,39,156.0,61.0,14.0,96.0,40.1,73.0,1,0
1527,18558780,44,163.0,62.0,11.0,95.0,39.8,57.0,1,0
1528,12180222,67,183.0,89.0,24.0,107.0,40.7,195.0,0,1
1529,16117769,68,164.0,69.0,26.0,106.0,40.7,197.0,0,1
1530,16833000,42,164.0,58.0,14.0,98.0,40.3,78.0,1,0
1531,12663144,78,201.0,112.0,17.0,104.0,40.3,148.0,0,1
1532,15653070,69,167.0,71.0,24.0,99.0,40.6,159.0,0,1
1533,15053436,25,174.0,71.0,20.0,103.0,40.3,102.0,0,1
1534,13325818,38,181.0,82.0,16.0,98.0,40.2,83.0,0,1
1535,12259767,63,184.0,77.0,1.0,79.0,38.1,4.0,1,0
1536,18202711,50,174.0,76.0,25.0,104.0,40.6,152.0,1,0
1537,11848237,71,181.0,87.0,3.0,82.0,38.4,13.0,0,1
1538,10484454,21,164.0,59.0,24.0,111.0,40.6,157.0,1,0
1539,10083928,63,178.0,76.0,6.0,87.0,39.1,28.0,0,1
1540,16073175,32,195.0,102.0,15.0,100.0,40.4,85.0,0,1
1541,15388958,30,178.0,86.0,4.0,85.0,38.8,12.0,0,1
1542,10478823,52,193.0,99.0,12.0,91.0,39.8,62.0,0,1
1543,12076838,65,156.0,63.0,21.0,102.0,40.4,133.0,1,0
1544,11063728,45,176.0,76.0,8.0,87.0,39.9,33.0,1,0
1545,11136737,49,175.0,73.0,24.0,99.0,40.7,134.0,1,0
1546,19575559,62,151.0,52.0,8.0,87.0,39.5,38.0,1,0
1547,10621456,58,175.0,71.0,11.0,100.0,39.8,65.0,1,0
1548,12917082,32,158.0,58.0,9.0,91.0,39.8,42.0,1,0
1549,12245709,41,169.0,64.0,18.0,101.0,40.6,104.0,1,0
1550,12879216,21,187.0,88.0,30.0,105.0,41.0,167.0,0,1
1551,17565489,29,158.0,57.0,21.0,105.0,40.5,128.0,1,0
1552,11083075,38,154.0,62.0,29.0,105.0,40.9,179.0,1,0
1553,14035758,59,157.0,66.0,6.0,83.0,39.3,25.0,1,0
1554,16590884,39,190.0,90.0,7.0,89.0,39.5,29.0,0,1
1555,17779772,48,160.0,62.0,29.0,110.0,40.6,199.0,1,0
1556,16743442,36,204.0,106.0,20.0,96.0,40.5,107.0,0,1
1557,15589541,78,170.0,78.0,14.0,103.0,40.1,109.0,0,1
1558,16608705,24,179.0,76.0,17.0,100.0,40.4,80.0,0,1
1559,11548493,20,165.0,59.0,10.0,88.0,39.7,41.0,1,0
1560,11171425,20,183.0,80.0,26.0,112.0,40.8,167.0,0,1
1561,15735157,59,145.0,49.0,14.0,97.0,39.8,82.0,1,0
1562,16323950,77,150.0,55.0,5.0,80.0,39.0,21.0,1,0
1563,19102304,31,174.0,77.0,24.0,105.0,40.6,140.0,0,1
1564,18969791,49,188.0,88.0,19.0,98.0,40.0,112.0,0,1
1565,17095080,40,179.0,79.0,15.0,94.0,40.3,72.0,1,0
1566,11800713,29,183.0,87.0,1.0,83.0,37.9,3.0,0,1
1567,16704757,38,156.0,56.0,19.0,93.0,40.3,94.0,1,0
1568,14044213,40,174.0,79.0,23.0,101.0,40.5,131.0,0,1
1569,13067988,27,172.0,71.0,10.0,88.0,39.6,40.0,1,0
1570,16791435,43,169.0,66.0,5.0,91.0,39.1,24.0,1,0
1571,18647717,58,183.0,92.0,29.0,108.0,40.9,229.0,0,1
1572,11448048,32,185.0,84.0,28.0,107.0,40.9,177.0,0,1
1573,14519835,37,165.0,64.0,15.0,90.0,40.1,68.0,1,0
1574,14684274,20,169.0,64.0,2.0,75.0,38.2,5.0,1,0
1575,12298601,20,156.0,52.0,10.0,97.0,39.5,51.0,1,0
1576,16079391,25,204.0,98.0,22.0,108.0,40.4,142.0,0,1
1577,10592395,58,168.0,67.0,5.0,82.0,39.2,20.0,1,0
1578,17455959,69,184.0,83.0,5.0,91.0,39.1,28.0,0,1
1579,16096368,34,189.0,80.0,28.0,117.0,41.0,220.0,0,1
1580,12835963,61,162.0,62.0,7.0,83.0,39.7,30.0,1,0
1581,14880329,60,162.0,72.0,6.0,89.0,39.1,28.0,0,1
1582,12013177,25,176.0,83.0,17.0,87.0,40.8,50.0,0,1
1583,12522065,23,154.0,51.0,9.0,91.0,39.7,41.0,1,0
1584,11433522,63,171.0,70.0,12.0,87.0,39.8,55.0,1,0
1585,14472017,53,169.0,67.0,7.0,85.0,39.4,30.0,1,0
1586,19431944,27,181.0,83.0,14.0,88.0,40.2,45.0,0,1
1587,13303543,28,176.0,66.0,6.0,86.0,39.6,23.0,1,0
1588,10633705,46,188.0,91.0,19.0,104.0,40.3,127.0,0,1
1589,16014607,63,145.0,52.0,22.0,94.0,40.8,123.0,1,0
1590,15149698,20,199.0,98.0,30.0,104.0,41.0,168.0,0,1
1591,13882622,25,200.0,103.0,24.0,103.0,40.8,139.0,0,1
1592,16438064,62,163.0,62.0,3.0,84.0,38.3,13.0,1,0
1593,12804422,43,169.0,73.0,21.0,104.0,40.6,129.0,0,1
1594,10654757,75,190.0,98.0,26.0,103.0,40.9,210.0,0,1
1595,12788936,43,183.0,83.0,25.0,99.0,41.1,141.0,0,1
1596,16695436,41,169.0,65.0,22.0,100.0,40.8,124.0,1,0
1597,15431625,79,184.0,87.0,5.0,87.0,39.1,28.0,0,1
1598,14395577,20,169.0,75.0,5.0,87.0,38.6,13.0,0,1
1599,16026910,29,169.0,74.0,26.0,105.0,40.7,147.0,0,1
1600,13419591,71,158.0,62.0,16.0,100.0,40.6,99.0,1,0
1601,10439176,32,182.0,77.0,4.0,81.0,38.8,13.0,1,0
1602,10539993,74,161.0,59.0,7.0,89.0,39.3,36.0,1,0
1603,15777808,50,172.0,68.0,25.0,101.0,40.8,147.0,1,0
1604,17886937,20,153.0,52.0,14.0,102.0,40.4,79.0,1,0
1605,10327320,61,194.0,92.0,24.0,99.0,40.5,160.0,0,1
1606,11956200,65,148.0,54.0,13.0,85.0,40.3,60.0,1,0
1607,18853314,35,170.0,69.0,14.0,97.0,40.3,72.0,1,0
1608,12151296,37,168.0,68.0,25.0,97.0,41.1,118.0,0,1
1609,13687243,34,185.0,75.0,14.0,93.0,40.0,65.0,1,0
1610,10493663,57,176.0,76.0,23.0,101.0,40.9,148.0,0,1
1611,18273470,73,204.0,103.0,17.0,101.0,39.9,133.0,0,1
1612,11448670,54,179.0,75.0,30.0,108.0,40.7,220.0,0,1
1613,18011705,46,184.0,85.0,16.0,96.0,40.5,86.0,0,1
1614,11050843,69,198.0,101.0,23.0,109.0,40.6,202.0,0,1
1615,11396322,44,172.0,61.0,5.0,82.0,38.9,19.0,1,0
1616,16289546,71,162.0,61.0,21.0,102.0,40.6,135.0,1,0
1617,12770387,37,206.0,111.0,20.0,98.0,40.3,116.0,0,1
1618,14222177,26,199.0,104.0,24.0,98.0,40.8,123.0,0,1
1619,19287279,71,178.0,77.0,16.0,100.0,40.1,96.0,1,0
1620,10914233,54,171.0,68.0,6.0,82.0,39.2,23.0,1,0
1621,14534591,64,185.0,92.0,9.0,82.0,39.6,38.0,0,1
1622,19373928,44,166.0,65.0,6.0,83.0,39.2,23.0,1,0
1623,15917218,58,159.0,57.0,21.0,106.0,40.4,141.0,1,0
1624,12155209,26,156.0,56.0,20.0,98.0,40.1,106.0,1,0
1625,15914449,30,155.0,55.0,10.0,83.0,39.7,38.0,1,0
1626,12132331,43,211.0,113.0,7.0,81.0,39.4,25.0,0,1
1627,10757752,21,187.0,88.0,12.0,97.0,39.9,52.0,0,1
1628,11587016,26,189.0,91.0,6.0,87.0,39.0,19.0,0,1
1629,11039991,31,201.0,97.0,19.0,101.0,40.4,107.0,0,1
1630,19054236,54,159.0,57.0,26.0,102.0,41.1,161.0,1,0
1631,16208802,64,188.0,84.0,20.0,102.0,40.4,142.0,0,1
1632,19742571,46,179.0,73.0,5.0,85.0,39.1,20.0,1,0
1633,18320121,77,173.0,77.0,7.0,82.0,39.4,29.0,1,0
1634,10953410,54,167.0,65.0,1.0,80.0,37.6,4.0,1,0
1635,13771544,34,183.0,81.0,5.0,77.0,39.4,9.0,0,1
1636,14784475,51,172.0,73.0,3.0,77.0,38.8,10.0,1,0
1637,15346451,66,158.0,52.0,25.0,96.0,40.8,146.0,1,0
1638,16741713,32,187.0,87.0,2.0,83.0,38.2,6.0,0,1
1639,16652577,29,175.0,76.0,22.0,109.0,40.4,139.0,0,1
1640,12121222,24,179.0,83.0,22.0,105.0,40.4,124.0,0,1
1641,10429031,63,172.0,69.0,24.0,101.0,40.7,146.0,1,0
1642,16556201,45,167.0,70.0,6.0,86.0,39.3,25.0,1,0
1643,14304052,24,175.0,66.0,17.0,93.0,40.5,78.0,1,0
1644,16654017,73,162.0,61.0,27.0,99.0,40.7,166.0,1,0
1645,13368690,22,180.0,77.0,6.0,81.0,39.3,11.0,0,1
1646,14026545,61,160.0,60.0,3.0,88.0,38.5,14.0,1,0
1647,18153224,48,184.0,82.0,15.0,96.0,40.2,81.0,0,1
1648,16174483,74,185.0,93.0,9.0,89.0,39.7,52.0,0,1
1649,17492258,26,162.0,56.0,21.0,101.0,40.5,118.0,1,0
1650,19614585,40,176.0,78.0,19.0,103.0,40.4,114.0,0,1
1651,18777930,28,163.0,63.0,23.0,106.0,40.7,140.0,1,0
1652,19614404,61,158.0,62.0,2.0,79.0,38.2,8.0,1,0
1653,12163871,48,187.0,87.0,1.0,70.0,37.7,2.0,0,1
1654,19119756,36,157.0,54.0,26.0,105.0,40.6,162.0,1,0
1655,10866924,65,165.0,65.0,14.0,94.0,39.9,76.0,1,0
1656,19535672,55,190.0,93.0,14.0,97.0,40.2,86.0,0,1
1657,14057358,69,203.0,107.0,24.0,111.0,41.3,221.0,0,1
1658,13117579,30,165.0,69.0,13.0,92.0,39.9,47.0,0,1
1659,12051724,24,182.0,71.0,30.0,106.0,41.0,177.0,1,0
1660,11597153,61,163.0,65.0,19.0,92.0,40.6,98.0,1,0
1661,12958377,57,208.0,113.0,29.0,116.0,41.0,276.0,0,1
1662,18059709,50,179.0,73.0,17.0,100.0,40.0,97.0,1,0
1663,14056325,78,174.0,77.0,28.0,105.0,40.8,226.0,0,1
1664,19724958,50,162.0,62.0,15.0,98.0,40.0,84.0,1,0
1665,16886392,72,194.0,98.0,29.0,111.0,40.8,266.0,0,1
1666,15568308,51,202.0,105.0,7.0,86.0,39.6,32.0,0,1
1667,10770371,21,174.0,73.0,3.0,93.0,38.2,13.0,1,0
1668,15168576,21,138.0,44.0,13.0,97.0,40.0,68.0,1,0
1669,15105311,25,185.0,79.0,27.0,90.0,40.7,111.0,1,0
1670,16303342,27,170.0,66.0,9.0,94.0,39.8,43.0,1,0
1671,18663752,50,195.0,94.0,29.0,104.0,40.9,202.0,0,1
1672,11666208,21,158.0,57.0,17.0,96.0,40.4,85.0,1,0
1673,11368510,35,197.0,100.0,16.0,106.0,40.3,107.0,0,1
1674,12424830,52,167.0,74.0,11.0,98.0,39.7,63.0,0,1
1675,19049706,29,190.0,93.0,13.0,90.0,39.8,50.0,0,1
1676,14798386,24,167.0,62.0,18.0,108.0,40.5,112.0,1,0
1677,12675600,24,205.0,110.0,5.0,78.0,39.0,11.0,0,1
1678,18680931,39,156.0,59.0,26.0,104.0,40.7,159.0,1,0
1679,15737831,30,184.0,86.0,29.0,107.0,40.8,182.0,0,1
1680,16788844,44,177.0,77.0,16.0,91.0,40.5,69.0,0,1
1681,15635372,71,193.0,98.0,24.0,99.0,40.9,175.0,0,1
1682,17008515,33,180.0,82.0,3.0,83.0,39.0,8.0,0,1
1683,12663057,23,161.0,60.0,26.0,112.0,40.5,174.0,1,0
1684,10384770,37,194.0,81.0,7.0,81.0,39.4,23.0,1,0
1685,12328096,26,163.0,57.0,20.0,92.0,40.8,93.0,1,0
1686,13018937,25,164.0,62.0,4.0,86.0,38.8,16.0,1,0
1687,18849126,52,170.0,64.0,8.0,88.0,39.8,37.0,1,0
1688,16408479,61,185.0,85.0,2.0,73.0,38.2,5.0,0,1
1689,13589867,35,167.0,63.0,20.0,103.0,40.4,118.0,1,0
1690,13130803,26,197.0,101.0,3.0,86.0,38.5,10.0,0,1
1691,16894712,33,167.0,65.0,16.0,92.0,40.1,74.0,1,0
1692,18089110,48,199.0,103.0,15.0,96.0,40.3,88.0,0,1
1693,10155559,20,176.0,80.0,18.0,101.0,40.4,86.0,0,1
1694,18607938,73,190.0,91.0,18.0,103.0,40.1,111.0,1,0
1695,10846576,27,158.0,65.0,9.0,87.0,39.4,24.0,0,1
1696,14421345,42,155.0,57.0,22.0,110.0,40.6,151.0,1,0
1697,16716471,38,181.0,82.0,24.0,101.0,40.9,136.0,0,1
1698,18970960,36,195.0,100.0,4.0,77.0,39.0,9.0,0,1
1699,10224390,69,177.0,76.0,15.0,102.0,40.3,108.0,0,1
1700,15934903,21,197.0,89.0,9.0,83.0,39.8,21.0,0,1
1701,13854199,53,167.0,69.0,30.0,110.0,41.0,206.0,1,0
1702,16044841,26,187.0,84.0,17.0,104.0,40.3,95.0,0,1
1703,18716245,28,139.0,42.0,9.0,93.0,40.0,45.0,1,0
1704,10365426,23,172.0,65.0,26.0,108.0,40.6,161.0,1,0
1705,10157076,64,176.0,74.0,6.0,97.0,39.1,34.0,1,0
1706,18316902,47,166.0,64.0,21.0,107.0,40.6,137.0,1,0
1707,14533728,50,193.0,99.0,3.0,81.0,38.3,11.0,0,1
1708,10030155,49,185.0,79.0,27.0,102.0,41.2,157.0,1,0
1709,13999064,28,161.0,58.0,21.0,100.0,40.4,116.0,1,0
1710,19583303,24,171.0,64.0,13.0,89.0,39.8,54.0,1,0
1711,17689475,33,140.0,45.0,12.0,90.0,39.5,57.0,1,0
1712,16642813,72,165.0,69.0,4.0,86.0,38.7,19.0,1,0
1713,12736185,60,192.0,98.0,10.0,91.0,39.8,56.0,0,1
1714,14706546,51,168.0,66.0,11.0,84.0,40.1,45.0,1,0
1715,14022979,75,188.0,96.0,21.0,103.0,40.4,169.0,0,1
1716,12792706,47,187.0,95.0,12.0,90.0,40.4,57.0,0,1
1717,15420566,46,170.0,69.0,26.0,103.0,40.6,156.0,1,0
1718,17557831,37,159.0,62.0,9.0,89.0,39.6,40.0,1,0
1719,14312118,30,194.0,91.0,26.0,112.0,40.7,185.0,0,1
1720,18857418,56,149.0,49.0,14.0,92.0,40.1,74.0,1,0
1721,12764118,40,172.0,69.0,16.0,102.0,40.3,90.0,0,1
1722,12226404,26,170.0,63.0,22.0,106.0,40.4,133.0,1,0
1723,16250058,45,170.0,62.0,8.0,86.0,39.4,34.0,1,0
1724,17554153,41,200.0,103.0,18.0,103.0,40.5,118.0,0,1
1725,15880408,23,143.0,45.0,4.0,91.0,39.3,19.0,1,0
1726,11492514,49,171.0,71.0,27.0,107.0,40.8,185.0,0,1
1727,17615160,23,161.0,55.0,3.0,83.0,38.3,11.0,1,0
1728,17418995,25,168.0,66.0,9.0,91.0,39.7,39.0,1,0
1729,17850748,53,179.0,78.0,20.0,93.0,40.8,102.0,0,1
1730,17227640,43,193.0,92.0,13.0,104.0,40.0,85.0,0,1
1731,17261510,37,161.0,57.0,3.0,78.0,38.7,10.0,1,0
1732,14524071,34,160.0,63.0,29.0,119.0,41.3,220.0,1,0
1733,18687349,55,160.0,62.0,19.0,95.0,40.7,103.0,1,0
1734,14376196,32,186.0,86.0,3.0,80.0,38.5,7.0,0,1
1735,17974635,53,179.0,79.0,9.0,86.0,39.7,37.0,0,1
1736,13412913,33,178.0,72.0,9.0,89.0,39.9,38.0,1,0
1737,16333560,20,189.0,92.0,28.0,108.0,40.9,170.0,0,1
1738,11793437,22,173.0,73.0,7.0,85.0,39.1,25.0,1,0
1739,18752018,47,167.0,74.0,18.0,103.0,40.0,112.0,0,1
